,detectorId,dotId,onStreetName,onDirection,atCrossStreet,onLongitude,onLatitude
1312,MRxxx,MRxxx,I44,East,Franklin/Crawford County Line,-91.1773,38.20403
1313,MRxxx,MRxxx,I44,East,Grand Blvd/Exit 288,-90.25646,38.61813
1314,MRxxx,MRxxx,I44,East,Greene/Lawrence County Line,-93.6068,37.18659
1315,MRxxx,MRxxx,I44,East,Greene/Webster County Line,-93.11033,37.27204
1316,MRxxx,MRxxx,I44,East,Halltown Rest Area,-93.75848,37.11757
1317,MRxxx,MRxxx,I44,East,Hampton Ave/Exit 286,-90.29742,38.61536
1318,MRxxx,MRxxx,I44,East,Highway Dr/Exit 275,-90.4378,38.5427
1319,MRxxx,MRxxx,I44,East,I-270/Exit 276,-90.43444,38.54325
1320,MRxxx,MRxxx,I44,East,I-44-BL/Exit 127,-92.71195,37.60138
1321,MRxxx,MRxxx,I44,East,I-44-BL/Exit 159,-92.1786,37.82192
1322,MRxxx,MRxxx,I44,East,I-44-BL/Exit 184,-91.87853,37.94495
1323,MRxxx,MRxxx,I44,East,I-44-BL/MO-265/MO-39/Exit 46,-93.80859,37.09072
1324,MRxxx,MRxxx,I44,East,I-44-BL/MO-266/Exit 72,-93.4207,37.20096
1325,MRxxx,MRxxx,I44,East,I-44-BL/MO-37/Exit 26,-94.23632,37.08123
1326,MRxxx,MRxxx,I44,East,I-44-BL/MO-43/MO-86/Exit 6,-94.54564,37.01062
1327,MRxxx,MRxxx,I44,East,I-44-BL/MO-66/Exit 15,-94.4213,37.06326
1328,MRxxx,MRxxx,I44,East,I-44-BL/MO-H/Exit 44,-93.86311,37.0837
1329,MRxxx,MRxxx,I44,East,I-44-BL/MO-H/Glenstone Av/Exit 80,-93.30801,37.25022
1330,MRxxx,MRxxx,I44,East,I-44-BL/MO-MM/Exit 130,-92.64794,37.67207
1331,MRxxx,MRxxx,I44,East,I-44-BL/MO-U/High St/Exit 29,-94.11171,37.07833
1332,MRxxx,MRxxx,I44,East,I-44-BL/MO-Y/Exit 161,-92.14772,37.82305
1333,MRxxx,MRxxx,I44,East,I-44-BL/US-63/MO-72/Exit 186,-91.77973,37.95675
1334,MRxxx,MRxxx,I44,East,I-55/Exit 290,-90.20614,38.61023
1335,MRxxx,MRxxx,I44,East,Jamieson Ave/Exit 284,-90.31533,38.59982
1336,MRxxx,MRxxx,I44,East,Jefferson Ave/Exit 289,-90.22812,38.61422
1337,MRxxx,MRxxx,I44,East,Joplin Rest Area,-94.58923,37.00241
1338,MRxxx,MRxxx,I44,East,Kingshighway/Exit 287,-90.28049,38.61912
1339,MRxxx,MRxxx,I44,East,Laclede Sta Rd/Exit 282,-90.3567,38.58158
1340,MRxxx,MRxxx,I44,East,Lawrence/Greene County Line,-93.62814,37.18746
1341,MRxxx,MRxxx,I44,East,Lewis Rd/Exit 266,-90.60605,38.50351
1342,MRxxx,MRxxx,I44,East,Louisiana Ave/Exit 288,-90.23714,38.61635
1343,MRxxx,MRxxx,I44,East,Missouri/Oklahoma State Line,-94.61805,36.99587
1344,MRxxx,MRxxx,I44,East,MO-100/Exit 251,-90.90148,38.44445
1345,MRxxx,MRxxx,I44,East,MO-100/Exit 253,-90.84857,38.47725
1346,MRxxx,MRxxx,I44,East,MO-109/MO-W/Exit 264,-90.66489,38.50421
1347,MRxxx,MRxxx,I44,East,MO-125/Exit 88,-93.17948,37.25134
1348,MRxxx,MRxxx,I44,East,MO-13/Kansas Expy/Exit 77,-93.34643,37.24755
1349,MRxxx,MRxxx,I44,East,MO-133/MO-AB/Exit 145,-92.50151,37.75413
1350,MRxxx,MRxxx,I44,East,MO-141/Exit 272,-90.52962,38.52983
1351,MRxxx,MRxxx,I44,East,MO-17/Exit 153,-92.31395,37.77904
1352,MRxxx,MRxxx,I44,East,MO-174/MO-CC/Exit 49,-93.80046,37.09495
1353,MRxxx,MRxxx,I44,East,MO-185/Exit 225,-91.17692,38.20467
1354,MRxxx,MRxxx,I44,East,MO-185/MO-H/Exit 226,-91.16954,38.21396
1355,MRxxx,MRxxx,I44,East,MO-19/Exit 208,-91.41336,38.06911
1356,MRxxx,MRxxx,I44,East,MO-249/Exit 11,-94.47435,37.04668
1357,MRxxx,MRxxx,I44,East,MO-28/Exit 163,-92.13803,37.82368
1358,MRxxx,MRxxx,I44,East,MO-30/Exit 239,-91.04483,38.31612
1359,MRxxx,MRxxx,I44,East,MO-32/MO-5/Exit 129,-92.66702,37.64925
1360,MRxxx,MRxxx,I44,East,MO-360/James River Fwy/Exit 69,-93.47594,37.18934
1361,MRxxx,MRxxx,I44,East,MO-38/Exit 100,-92.93867,37.3354
1362,MRxxx,MRxxx,I44,East,MO-43/Exit 4,-94.57981,37.00404
1363,MRxxx,MRxxx,I44,East,MO-47/Main St/Exit 240,-90.99144,38.34621
1364,MRxxx,MRxxx,I44,East,MO-68/Exit 195,-91.63247,37.99574
1365,MRxxx,MRxxx,I44,East,MO-7/MO-P/Exit 150,-92.40382,37.76874
1366,MRxxx,MRxxx,I44,East,MO-744/Exit 84,-93.21547,37.25015
1367,MRxxx,MRxxx,I44,East,MO-744/Kearney St,-93.38269,37.21469
1368,MRxxx,MRxxx,I44,East,MO-96/Exit 57,-93.7217,37.13956
1369,MRxxx,MRxxx,I44,East,MO-97/Exit 38,-93.95369,37.07486
1370,MRxxx,MRxxx,I44,East,MO-B/Exit 96,-93.0754,37.27021
1371,MRxxx,MRxxx,I44,East,MO-B/MO-MM/Exit 70,-93.43504,37.19794
1372,MRxxx,MRxxx,I44,East,MO-C/Exit 118,-92.8355,37.51614
1373,MRxxx,MRxxx,I44,East,MO-C/Exit 218,-91.2591,38.14911
1374,MRxxx,MRxxx,I44,East,MO-D/Exit 172,-92.01776,37.87109
1375,MRxxx,MRxxx,I44,East,MO-E/Exit 185,-91.78841,37.95164
1376,MRxxx,MRxxx,I44,East,MO-F/Exit 135,-92.63628,37.68604
1377,MRxxx,MRxxx,I44,East,MO-F/Exit 203,-91.60249,38.01044
1378,MRxxx,MRxxx,I44,East,MO-H/Exit 156,-92.26548,37.78487
1379,MRxxx,MRxxx,I44,East,MO-H/Exit 214,-91.3663,38.09464
1380,MRxxx,MRxxx,I44,East,MO-J/Exit 169,-92.02297,37.86684
1381,MRxxx,MRxxx,I44,East,MO-J/MO-Y/Exit 113,-92.84447,37.49854
1382,MRxxx,MRxxx,I44,East,MO-JJ/MO-W/Exit 230,-91.15349,38.22636
1383,MRxxx,MRxxx,I44,East,MO-K/MO-PP/Exit 61,-93.57245,37.1859
1384,MRxxx,MRxxx,I44,East,MO-N/MO-T/Exit 67,-93.48693,37.18703
1385,MRxxx,MRxxx,I44,East,MO-O,-90.91012,38.43878
1386,MRxxx,MRxxx,I44,East,MO-O/MO-Z/Exit 58,-93.63169,37.1876
1387,MRxxx,MRxxx,I44,East,MO-T/Exit 140,-92.58423,37.74628
1388,MRxxx,MRxxx,I44,East,MO-T/Exit 179,-91.88856,37.94505
1389,MRxxx,MRxxx,I44,East,MO-UU/Exit 210,-91.40024,38.07621
1390,MRxxx,MRxxx,I44,East,MO-V/Exit 189,-91.76297,37.96287
1391,MRxxx,MRxxx,I44,East,Sampson Rd/Exit 107,-92.92861,37.3444
1392,MRxxx,MRxxx,I44,East,Service Rd/Old Hwy 66/Exit 242,-90.96406,38.3825
1393,MRxxx,MRxxx,I44,East,Shrewsbury Ave/Exit 283,-90.33235,38.59359
1394,MRxxx,MRxxx,I44,East,Southwest Ave/Exit 285,-90.30316,38.61078
1395,MRxxx,MRxxx,I44,East,St Clair Rest Area,-91.05611,38.31268
1396,MRxxx,MRxxx,I44,East,Sugar Tree Rd/Exit 176,-91.98483,37.90839
1397,MRxxx,MRxxx,I44,East,US-160/West Bypass/Exit 75,-93.35304,37.24156
1398,MRxxx,MRxxx,I44,East,US-166/US-400/Exit 1,-94.61594,36.99678
1399,MRxxx,MRxxx,I44,East,US-50/Exit 247,-90.91407,38.42977
1400,MRxxx,MRxxx,I44,East,US-50/US-61/US-67/Exit 277,-90.41085,38.55796
1401,MRxxx,MRxxx,I44,East,US-65/Exit 82,-93.25738,37.25016
1402,MRxxx,MRxxx,I44,East,US-71/Exit 18,-94.36613,37.08166
1403,MRxxx,MRxxx,I44,East,US-71-BR/Range Line Rd/Exit 8,-94.51233,37.03792
1404,MRxxx,MRxxx,I44,East,Vandeventer/Exit 287,-90.26654,38.61832
1405,MRxxx,MRxxx,I44,East,Viaduct St/Exit 257,-90.81975,38.48404
1406,MRxxx,MRxxx,I44,East,Webster/Greene County Line,-93.07675,37.27022
1407,MRxxx,MRxxx,I44,East,Williams Rd/Exit 265,-90.6195,38.50572
1408,MRxxx,MRxxx,I44,West,10th Rd/Exit 22,-94.17103,37.07996
1409,MRxxx,MRxxx,I44,West,Allenton-Six Flags Rd/Exit 261,-90.67228,38.50536
1410,MRxxx,MRxxx,I44,West,Antire Rd/Exit 269,-90.51533,38.53598
1411,MRxxx,MRxxx,I44,West,Arsenal St/Exit 284,-90.30163,38.61319
1412,MRxxx,MRxxx,I44,West,Berry Rd/Exit 279,-90.36248,38.57983
1413,MRxxx,MRxxx,I44,West,Big Bend Rd/Exit 278,-90.39139,38.57146
1414,MRxxx,MRxxx,I44,West,Bowles Ave/Exit 274,-90.44231,38.54291
1415,MRxxx,MRxxx,I44,West,Conway Rest Area,-92.85211,37.48407
1416,MRxxx,MRxxx,I44,West,County Road 1010/Exit 33,-93.95369,37.07506
1417,MRxxx,MRxxx,I44,West,Crawford/Franklin County Line,-91.17756,38.20403
1418,MRxxx,MRxxx,I44,West,Doolittle Rest Area,-91.90442,37.94541
1419,MRxxx,MRxxx,I44,West,Dove Rd/Exit 123,-92.67669,37.63798
1420,MRxxx,MRxxx,I44,West,Elm Ave/Exit 280,-90.34996,38.58402
1421,MRxxx,MRxxx,I44,West,Franklin/Crawford County Line,-91.17434,38.20935
1422,MRxxx,MRxxx,I44,West,Grand Blvd/Exit 288,-90.23466,38.61604
1423,MRxxx,MRxxx,I44,West,Greene/Lawrence County Line,-93.57205,37.18609
1424,MRxxx,MRxxx,I44,West,Greene/Webster County Line,-93.07674,37.27042
1425,MRxxx,MRxxx,I44,West,Halltown Rest Area,-93.66688,37.1726
1426,MRxxx,MRxxx,I44,West,Hampton Ave/Exit 286,-90.27491,38.61912
1427,MRxxx,MRxxx,I44,West,Highway Dr/Exit 275,-90.43336,38.54417
1428,MRxxx,MRxxx,I44,West,I-270/Exit 276,-90.41574,38.55572
1429,MRxxx,MRxxx,I44,West,I-44-BL/Exit 127,-92.65148,37.66812
1430,MRxxx,MRxxx,I44,West,I-44-BL/Exit 159,-92.14765,37.82327
1431,MRxxx,MRxxx,I44,West,I-44-BL/Exit 184,-91.78526,37.95511
1432,MRxxx,MRxxx,I44,West,I-44-BL/MO-265/MO-39/Exit 46,-93.80058,37.09514
1433,MRxxx,MRxxx,I44,West,I-44-BL/MO-266/Exit 72,-93.36165,37.23403
1434,MRxxx,MRxxx,I44,West,I-44-BL/MO-37/Exit 26,-94.11055,37.07853
1435,MRxxx,MRxxx,I44,West,I-44-BL/MO-43/MO-86/Exit 6,-94.48255,37.04646
1436,MRxxx,MRxxx,I44,West,I-44-BL/MO-66/Exit 15,-94.31889,37.08204
1437,MRxxx,MRxxx,I44,West,I-44-BL/MO-H/Exit 44,-93.83927,37.08609
1438,MRxxx,MRxxx,I44,West,I-44-BL/MO-H/Glenstone Av/Exit 80,-93.25269,37.25036
1439,MRxxx,MRxxx,I44,West,I-44-BL/MO-MM/Exit 130,-92.63124,37.69237
1440,MRxxx,MRxxx,I44,West,I-44-BL/MO-U/High St/Exit 29,-94.04318,37.07683
1441,MRxxx,MRxxx,I44,West,I-44-BL/MO-Y/Exit 161,-92.10214,37.83247
1442,MRxxx,MRxxx,I44,West,I-44-BL/US-63/MO-72/Exit 186,-91.75251,37.97514
1443,MRxxx,MRxxx,I44,West,Jamieson Ave/Exit 284,-90.30708,38.6062
1444,MRxxx,MRxxx,I44,South,Jefferson Ave/Exit 289,-90.21454,38.61242
1445,MRxxx,MRxxx,I44,West,Joplin Rest Area,-94.57981,37.00425
1446,MRxxx,MRxxx,I44,West,Kingshighway/Exit 287,-90.26651,38.6185
1447,MRxxx,MRxxx,I44,West,Laclede Sta Rd/Exit 282,-90.33549,38.59174
1448,MRxxx,MRxxx,I44,West,Lawrence/Greene County Line,-93.60708,37.18681
1449,MRxxx,MRxxx,I44,West,Lewis Rd/Exit 266,-90.5828,38.50514
1450,MRxxx,MRxxx,I44,West,Louisiana Ave/Exit 288,-90.22433,38.61406
1451,MRxxx,MRxxx,I44,West,Missouri/Oklahoma State Line,-94.61441,36.99759
1452,MRxxx,MRxxx,I44,West,MO-100/Exit 251,-90.84578,38.48104
1453,MRxxx,MRxxx,I44,West,MO-100/Exit 253,-90.76412,38.48584
1454,MRxxx,MRxxx,I44,West,MO-109/MO-W/Exit 264,-90.61949,38.50589
1455,MRxxx,MRxxx,I44,West,MO-125/Exit 88,-93.09956,37.27091
1456,MRxxx,MRxxx,I44,West,MO-13/Kansas Expy/Exit 77,-93.26807,37.25038
1457,MRxxx,MRxxx,I44,West,MO-133/MO-AB/Exit 145,-92.3943,37.76991
1458,MRxxx,MRxxx,I44,West,MO-141/Exit 272,-90.48433,38.53956
1459,MRxxx,MRxxx,I44,West,MO-17/Exit 153,-92.26553,37.78507
1460,MRxxx,MRxxx,I44,West,MO-174/MO-CC/Exit 49,-93.75868,37.11771
1461,MRxxx,MRxxx,I44,West,MO-185/Exit 225,-91.15788,38.22319
1462,MRxxx,MRxxx,I44,West,MO-185/MO-H/Exit 226,-91.14833,38.23285
1463,MRxxx,MRxxx,I44,West,MO-19/Exit 208,-91.3725,38.09151
1464,MRxxx,MRxxx,I44,West,MO-249/Exit 11,-94.40255,37.06986
1465,MRxxx,MRxxx,I44,West,MO-28/Exit 163,-92.02265,37.86723
1466,MRxxx,MRxxx,I44,West,MO-30/Exit 239,-90.98173,38.35909
1467,MRxxx,MRxxx,I44,West,MO-32/MO-5/Exit 129,-92.64735,37.67309
1468,MRxxx,MRxxx,I44,West,MO-360/James River Fwy/Exit 69,-93.42567,37.2001
1469,MRxxx,MRxxx,I44,West,MO-38/Exit 100,-92.92604,37.3468
1470,MRxxx,MRxxx,I44,West,MO-43/Exit 4,-94.51666,37.03533
1471,MRxxx,MRxxx,I44,West,MO-47/Main St/Exit 240,-90.96876,38.37932
1472,MRxxx,MRxxx,I44,West,MO-68/Exit 195,-91.58838,38.0144
1473,MRxxx,MRxxx,I44,West,MO-7/MO-P/Exit 150,-92.31872,37.77883
1474,MRxxx,MRxxx,I44,West,MO-744/Exit 84,-93.11628,37.27296
1475,MRxxx,MRxxx,I44,West,MO-744/Kearney St,-93.35441,37.24059
1476,MRxxx,MRxxx,I44,West,MO-96/Exit 57,-93.63168,37.18782
1477,MRxxx,MRxxx,I44,West,MO-97/Exit 38,-93.85203,37.08627
1478,MRxxx,MRxxx,I44,West,MO-B/Exit 96,-92.93275,37.34096
1479,MRxxx,MRxxx,I44,West,MO-B/MO-MM/Exit 70,-93.38733,37.21075
1480,MRxxx,MRxxx,I44,West,MO-C/Exit 118,-92.71886,37.59783
1481,MRxxx,MRxxx,I44,West,MO-C/Exit 218,-91.2375,38.1607
1482,MRxxx,MRxxx,I44,West,MO-D/Exit 172,-91.94003,37.94321
1483,MRxxx,MRxxx,I44,West,MO-E/Exit 185,-91.77069,37.96116
1484,MRxxx,MRxxx,I44,West,MO-F/Exit 135,-92.51034,37.75776
1485,MRxxx,MRxxx,I44,West,MO-F/Exit 203,-91.40924,38.07158
1486,MRxxx,MRxxx,I44,West,MO-H/Exit 156,-92.19258,37.81762
1487,MRxxx,MRxxx,I44,West,MO-H/Exit 214,-91.25362,38.15287
1488,MRxxx,MRxxx,I44,West,MO-J/Exit 169,-92.01654,37.87518
1489,MRxxx,MRxxx,I44,West,MO-J/MO-Y/Exit 113,-92.83573,37.51614
1490,MRxxx,MRxxx,I44,West,MO-JJ/MO-W/Exit 230,-91.05001,38.3159
1491,MRxxx,MRxxx,I44,West,MO-K/MO-PP/Exit 61,-93.55578,37.18603
1492,MRxxx,MRxxx,I44,West,MO-N/MO-T/Exit 67,-93.45236,37.19449
1493,MRxxx,MRxxx,I44,West,MO-O,-90.85173,38.47199
1494,MRxxx,MRxxx,I44,West,MO-O/MO-Z/Exit 58,-93.60803,37.18685
1495,MRxxx,MRxxx,I44,West,MO-T/Exit 140,-92.4133,37.76795
1496,MRxxx,MRxxx,I44,West,MO-T/Exit 179,-91.85918,37.94496
1497,MRxxx,MRxxx,I44,West,MO-UU/Exit 210,-91.31931,38.11792
1498,MRxxx,MRxxx,I44,West,MO-V/Exit 189,-91.62811,37.99888
1499,MRxxx,MRxxx,I44,West,Sampson Rd/Exit 107,-92.8584,37.47176
1500,MRxxx,MRxxx,I44,West,Service Rd/Old Hwy 66/Exit 242,-90.94054,38.39343
1501,MRxxx,MRxxx,I44,West,Shrewsbury Ave/Exit 283,-90.30917,38.60474
1502,MRxxx,MRxxx,I44,West,Southwest Ave/Exit 285,-90.29161,38.61789
1503,MRxxx,MRxxx,I44,West,St Clair Rest Area,-91.03261,38.32039
1504,MRxxx,MRxxx,I44,West,Sugar Tree Rd/Exit 176,-91.91293,37.94549
1505,MRxxx,MRxxx,I44,West,US-160/West Bypass/Exit 75,-93.32072,37.25041
1506,MRxxx,MRxxx,I44,West,US-166/US-400/Exit 1,-94.60671,36.99957
1507,MRxxx,MRxxx,I44,West,US-50/Exit 247,-90.91032,38.43893
1508,MRxxx,MRxxx,I44,West,US-50/US-61/US-67/Exit 277,-90.39531,38.56561
1509,MRxxx,MRxxx,I44,West,US-65/Exit 82,-93.18777,37.25031
1510,MRxxx,MRxxx,I44,West,US-71/Exit 18,-94.24335,37.08153
1511,MRxxx,MRxxx,I44,West,US-71-BR/Range Line Rd/Exit 8,-94.46011,37.05041
1512,MRxxx,MRxxx,I44,West,Vandeventer/Exit 287,-90.24781,38.61753
1513,MRxxx,MRxxx,I44,West,Viaduct St/Exit 257,-90.75568,38.485
1514,MRxxx,MRxxx,I44,West,Webster/Greene County Line,-93.0754,37.2704
1515,MRxxx,MRxxx,I44,West,Williams Rd/Exit 265,-90.60595,38.5037
1516,MRxxx,MRxxx,MO43,East,I-44/MO-86/S Main St,-94.54564,37.01062
1517,MRxxx,MRxxx,MO43,West,I-44/Coyote Dr,-94.51666,37.03533
1518,MRxxx,MRxxx,I55,North,EXIT TO I-44 WB,-90.21187,38.60891
1519,MRxxx,MRxxx,I55,North,EXIT TO I-270,-90.34485,38.49675
1520,MRxxx,MRxxx,I55,North,EXIT TO I-270 SB,-90.34011,38.50031
1521,MRxxx,MRxxx,I55,North,EXIT TO I-270 SB,-90.33614,38.50242
1522,MRxxx,MRxxx,I55,North,EXIT TO I-270 NB,-90.34011,38.50031
1523,MRxxx,MRxxx,I55,South,EXIT TO US 67/I-270,-90.33439,38.51642
1524,MRxxx,MRxxx,I55,South,EXIT TO I-270,-90.33652,38.51162
1525,MRxxx,MRxxx,I55,South,EXIT TO I-270,-90.33746,38.50741
1526,MRxxx,MRxxx,I55,South,EXIT TO I-270 NB,-90.33802,38.50616
1527,MRxxx,MRxxx,I55,South,EXIT TO I-270 SB,-90.33802,38.50616
1528,MRxxx,MRxxx,I55,South,EXIT TO I-44 WB,-90.20325,38.6117
1529,MRxxx,MRxxx,I44,North,I-55/Exit 290,-90.21187,38.60891
1530,MRxxx,MRxxx,I55,North,Arsenal St/Exit 206,-90.21554,38.59392
1531,MRxxx,MRxxx,I55,North,Bayless Ave/Exit 201,-90.3011,38.54166
1532,MRxxx,MRxxx,I55,North,Bloomsdale Rest Area,-90.23489,38.02188
1533,MRxxx,MRxxx,I55,North,Broadway 3200/Exit 206,-90.21397,38.59083
1534,MRxxx,MRxxx,I55,North,Broadway/Exit 204,-90.24243,38.56455
1535,MRxxx,MRxxx,I55,North,Butler Hill Rd/Exit 195,-90.35751,38.48312
1536,MRxxx,MRxxx,I55,North,Cape Girardeau Rest Area,-89.64064,37.43124
1537,MRxxx,MRxxx,I55,North,Carondelet Blvd/Exit 202,-90.27586,38.55259
1538,MRxxx,MRxxx,I55,North,CR-538/MO-HH,-89.53327,36.89642
1539,MRxxx,MRxxx,I55,North,Exit 178,-90.40258,38.24396
1540,MRxxx,MRxxx,I55,North,Gasconade St/Exit 205,-90.23196,38.57513
1541,MRxxx,MRxxx,I55,North,Germania Ave/Exit 202,-90.27055,38.55306
1542,MRxxx,MRxxx,I55,North,Gravois Ave/Exit 207,-90.21385,38.6053
1543,MRxxx,MRxxx,I55,North,I-155/US-412/Exit 17,-89.75331,36.17422
1544,MRxxx,MRxxx,I55,North,I-255/I-270/Exit 196,-90.34572,38.49604
1545,MRxxx,MRxxx,I55,North,I-44/I-55/Gravois/Exit 207,-90.2123,38.60847
1546,MRxxx,MRxxx,I55,North,I-55-BL/US-61/Exit 105,-89.60279,37.35162
1547,MRxxx,MRxxx,I55,North,I-55-BL/US-61/Exit 93B,-89.56722,37.26163
1548,MRxxx,MRxxx,I55,North,I-55-BL/US-61/MO-34/Exit 96,-89.58114,37.30592
1549,MRxxx,MRxxx,I55,North,I-55-BL/US-61/US-62/Exit 44,-89.57918,36.56863
1550,MRxxx,MRxxx,I55,North,I-55-BL/US-61/US-62/Exit 49,-89.57399,36.57889
1551,MRxxx,MRxxx,I55,North,I-57/US-60/Exit 66,-89.53791,36.76315
1552,MRxxx,MRxxx,I55,North,I-64/I-70/US-40/Exit 209,-90.19145,38.61717
1553,MRxxx,MRxxx,I55,North,Imperial Main St/Exit 186,-90.39015,38.35783
1554,MRxxx,MRxxx,I55,North,Jefferson/Ste Genevieve Co Line,-90.29931,38.08932
1555,MRxxx,MRxxx,I55,North,Loughborough Ave/Exit 202,-90.26494,38.55355
1556,MRxxx,MRxxx,I55,North,Marston Rest Area,-89.59912,36.52262
1557,MRxxx,MRxxx,I55,North,Meramec Bottom Rd/Exit 193,-90.37616,38.45396
1558,MRxxx,MRxxx,I55,North,Missouri/Arkansas State Border,-89.87463,35.99973
1559,MRxxx,MRxxx,I55,North,MO-141/Exit 191,-90.38131,38.43754
1560,MRxxx,MRxxx,I55,North,MO-32/Exit 150,-90.11129,37.92877
1561,MRxxx,MRxxx,I55,North,MO-51/Exit 129,-89.8837,37.70016
1562,MRxxx,MRxxx,I55,North,MO-74/Exit 93A,-89.56717,37.25804
1563,MRxxx,MRxxx,I55,North,MO-74/Shawnee Pky,-89.56743,37.27145
1564,MRxxx,MRxxx,I55,North,MO-77/Exit 80,-89.53594,37.0825
1565,MRxxx,MRxxx,I55,North,MO-80/Exit 58,-89.53775,36.75272
1566,MRxxx,MRxxx,I55,North,MO-A/Exit 175,-90.40316,38.20154
1567,MRxxx,MRxxx,I55,North,MO-A/Exit 27,-89.73048,36.23445
1568,MRxxx,MRxxx,I55,North,MO-AB/Exit 91,-89.5471,37.21765
1569,MRxxx,MRxxx,I55,North,MO-B/Exit 123,-89.76144,37.57956
1570,MRxxx,MRxxx,I55,North,MO-DD/MO-OO/Exit 162,-90.2518,38.03247
1571,MRxxx,MRxxx,I55,North,MO-E/Exit 111,-89.67482,37.4937
1572,MRxxx,MRxxx,I55,North,MO-E/Exit 4,-89.8592,36.03728
1573,MRxxx,MRxxx,I55,North,MO-EE/Exit 40,-89.60217,36.51546
1574,MRxxx,MRxxx,I55,North,MO-J/MO-U/Exit 14,-89.79302,36.09197
1575,MRxxx,MRxxx,I55,North,MO-K/Exit 96,-89.57329,37.28924
1576,MRxxx,MRxxx,I55,North,MO-KK/Exit 117,-89.7567,37.57445
1577,MRxxx,MRxxx,I55,North,MO-M/CR-M/Exit 185,-90.40396,38.2914
1578,MRxxx,MRxxx,I55,North,MO-M/Exit 135,-89.90472,37.73112
1579,MRxxx,MRxxx,I55,North,MO-M/MO-K/Exit 89,-89.54411,37.21472
1580,MRxxx,MRxxx,I55,North,MO-N/Exit 143,-90.00425,37.84885
1581,MRxxx,MRxxx,I55,North,MO-O/Exit 1,-89.87465,36.00253
1582,MRxxx,MRxxx,I55,North,MO-O/Exit 154,-90.12515,37.93832
1583,MRxxx,MRxxx,I55,North,MO-P/Exit 52,-89.54337,36.63927
1584,MRxxx,MRxxx,I55,North,MO-Y/Exit 157,-90.19233,37.97733
1585,MRxxx,MRxxx,I55,North,MO-Z/Exit 141,-89.99894,37.84434
1586,MRxxx,MRxxx,I55,North,MO-Z/Exit 180,-90.40237,38.26018
1587,MRxxx,MRxxx,I55,North,Park Ave/7th St/Exit 208,-90.20315,38.61151
1588,MRxxx,MRxxx,I55,North,Potomac St/Exit 206,-90.22147,38.58289
1589,MRxxx,MRxxx,I55,North,Reavis Barracks Rd/Exit 199,-90.31332,38.53097
1590,MRxxx,MRxxx,I55,North,Richardson Rd/Exit 190,-90.38843,38.40971
1591,MRxxx,MRxxx,I55,North,Ste Genevieve/Jefferson Co Line,-90.27668,38.05649
1592,MRxxx,MRxxx,I55,North,Steele Rest Area,-89.8747,36.0195
1593,MRxxx,MRxxx,I55,North,Union Rd/Exit 200,-90.30991,38.53446
1594,MRxxx,MRxxx,I55,North,US-412/MO-84/Exit 19,-89.73532,36.22774
1595,MRxxx,MRxxx,I55,North,US-50/US-61/US-67/Exit 197,-90.33697,38.5073
1596,MRxxx,MRxxx,I55,North,US-61/Exit 170,-90.35544,38.15432
1597,MRxxx,MRxxx,I55,North,US-61/MO-162/Exit 32,-89.68681,36.42091
1598,MRxxx,MRxxx,I55,North,US-61/MO-164/Exit 8,-89.7987,36.0873
1599,MRxxx,MRxxx,I55,North,US-62/Exit 67,-89.53298,36.8777
1600,MRxxx,MRxxx,I55,North,US-67/Exit 174,-90.3969,38.19374
1601,MRxxx,MRxxx,I55,North,Virginia Ave/Exit 203,-90.25492,38.56025
1602,MRxxx,MRxxx,I55,North,Weber Rd/Exit 201,-90.28739,38.54833
1603,MRxxx,MRxxx,I55,South,Arsenal St/Exit 206,-90.21412,38.60521
1604,MRxxx,MRxxx,I55,South,Bayless Ave/Exit 201,-90.28749,38.54849
1605,MRxxx,MRxxx,I55,South,Bloomsdale Rest Area,-90.27022,38.0492
1606,MRxxx,MRxxx,I55,South,Broadway 3200/Exit 206,-90.21585,38.59402
1607,MRxxx,MRxxx,I55,South,Broadway/Exit 204,-90.22585,38.58049
1608,MRxxx,MRxxx,I55,South,Butler Hill Rd/Exit 195,-90.34149,38.49984
1609,MRxxx,MRxxx,I55,South,Cape Girardeau Rest Area,-89.68369,37.50176
1610,MRxxx,MRxxx,I55,South,Carondelet Blvd/Exit 202,-90.27112,38.55317
1611,MRxxx,MRxxx,I55,South,CR-538/MO-HH,-89.53407,36.93234
1612,MRxxx,MRxxx,I55,South,Exit 178,-90.40301,38.26587
1613,MRxxx,MRxxx,I55,South,Gasconade St/Exit 205,-90.22165,38.583
1614,MRxxx,MRxxx,I55,South,Germania Ave/Exit 202,-90.26175,38.55457
1615,MRxxx,MRxxx,I55,South,Gravois Ave/Exit 207,-90.21258,38.6086
1616,MRxxx,MRxxx,I55,South,I-155/US-412/Exit 17,-89.73525,36.22814
1617,MRxxx,MRxxx,I55,South,I-255/I-270/Exit 196,-90.33701,38.50791
1618,MRxxx,MRxxx,I55,South,I-44/I-55/Gravois/Exit 207,-90.20807,38.61055
1619,MRxxx,MRxxx,I55,South,I-55-BL/US-61/Exit 105,-89.67122,37.48992
1620,MRxxx,MRxxx,I55,South,I-55-BL/US-61/Exit 93B,-89.5677,37.26967
1621,MRxxx,MRxxx,I55,South,I-55-BL/US-61/MO-34/Exit 96,-89.60485,37.35512
1622,MRxxx,MRxxx,I55,South,I-55-BL/US-61/US-62/Exit 44,-89.57577,36.57597
